,BTC-USD,GLD,SPY,TLT
0,0.49594639499687,0.303217011982923,0.15007388609957598,0.05076270692063097
1,0.48789779296385954,0.30857246224538776,0.15229927558289985,0.051230469207852763
2,0.4882390139531833,0.30722816661165253,0.15371310471821095,0.05081971471695322
3,0.48581730869393885,0.308513125935665,0.15479729843970094,0.050872266930695166
4,0.4866162644525748,0.30669318089490494,0.15661558293685182,0.05007497171566848
5,0.4858228780697259,0.30710054650767543,0.15659420214020756,0.05048237328239109
6,0.4689568595845865,0.3154517265801218,0.16384133894239508,0.05175007489289662
7,0.4685061801548739,0.31475944260121363,0.1649717642537127,0.051762612990199706
8,0.46515319191971616,0.3165064464558791,0.1660666570100296,0.0522737046143751
9,0.46759723963008926,0.3141839076719608,0.16667167950969988,0.05154717318825006
10,0.45346583284985775,0.32068389664247055,0.1723464474275931,0.05350382308007861
11,0.46146445599701047,0.3139438772651392,0.17161035304325262,0.0529813136945976
12,0.45872707537767493,0.3115158823486739,0.17613099325888035,0.053626049014770714
13,0.45117897111215943,0.31519400967910427,0.17912049067117156,0.05450652853756466
14,0.4534971316719258,0.3142054359492121,0.17782711960110872,0.05447031277775344
15,0.4627398532683912,0.3053907378902136,0.17781945579531794,0.05404995304607744
16,0.46944300555379187,0.30148517813375053,0.17610238142581552,0.0529694348866422
17,0.4602035121643206,0.30990876519209953,0.17630250255184451,0.05358522009173551
18,0.48005934367696873,0.2955822973036594,0.1725580349774432,0.05180032404192883
19,0.478478616950768,0.2981673325467736,0.17179769671990802,0.051556353782550766
20,0.51233768724577,0.2783530578157141,0.1609860883870287,0.0483231665514874
21,0.510290980555221,0.2795347741705382,0.16160551152982022,0.04856873374442074
22,0.49223540303662605,0.2927162937895966,0.1651768949715429,0.04987140820223459
23,0.4860601606696434,0.2958257891184792,0.16765408617136346,0.050459964040514164
24,0.4761503258421508,0.3019955913565298,0.1706463283373592,0.051207754463960455
25,0.48168110233573025,0.2976243547962091,0.1699419202385178,0.050752622629543095
26,0.4641073240354369,0.3087276029527807,0.17478582587928077,0.05237924713250187
27,0.4579206814650164,0.3121746509842268,0.17686630139228351,0.05303836615847341
28,0.4752371590003836,0.30158984167058955,0.17176545920630526,0.051407540122721675
29,0.4737269025029304,0.30258510887379925,0.17180499918944148,0.051882989433829
30,0.46900515837427414,0.3047156525342578,0.17378864374879202,0.05249054534267619
31,0.47820322335396026,0.2959335034753107,0.1730673082286333,0.05279596494209581
32,0.47528271807962524,0.30337910073213503,0.16955512670756615,0.05178305448067363
33,0.4781550667022297,0.29978722008366215,0.170749456696596,0.051308256517512224
34,0.472085968469171,0.3040956676257485,0.1721015715007457,0.05171679240433474
35,0.4688852503706504,0.3052963474146425,0.17326137722448143,0.052557024990225715
