Date,0
2014-10-15,100000.0
2014-10-15,99123.28916622302
2014-10-16,97591.04284941233
2014-10-17,97828.7759480351
2014-10-20,98082.25124690618
2014-10-21,98845.29524282216
2014-10-22,98153.30022018218
2014-10-23,94895.98252987117
2014-10-24,94968.18682067815
2014-10-27,94212.28951621121
2014-10-28,94940.88554128777
2014-10-29,91675.84576483355
2014-10-30,92657.43444436384
2014-10-31,91305.79771404293
2014-11-03,89830.87558349162
2014-11-04,90169.7351915262
2014-11-05,90741.41239934719
2014-11-06,91992.22766549152
2014-11-07,91973.71797571087
2014-11-10,94264.851398193
2014-11-11,94774.78876250033
2014-11-12,101030.74773906046
2014-11-13,100756.91462507706
2014-11-14,98602.50920373417
2014-11-17,97207.43989309082
2014-11-18,96052.75241547261
2014-11-19,96295.9382442554
2014-11-20,93791.33670570588
2014-11-21,93182.70645478729
2014-11-24,96218.78025910722
2014-11-25,96126.9766423765
2014-11-26,95272.68938692697
2014-11-28,95466.81367565543
2014-12-01,96764.72856265593
2014-12-02,96707.01248705066
2014-12-03,96317.13586960966
2014-12-04,95566.49433023522
2014-12-05,96067.29218541329
2014-12-08,94506.1871980277
2014-12-09,93931.81885358684
2014-12-10,92930.11173906329
2014-12-11,93463.2663468874
2014-12-12,93442.41621462308
2014-12-15,91671.12740245363
2014-12-16,89474.34382009652
2014-12-17,88671.09276013535
2014-12-18,88165.11367882486
2014-12-19,88978.21888709298
2014-12-22,90156.1584982429
2014-12-23,90444.93409573106
2014-12-24,89002.99111358672
2014-12-26,90233.32175968599
2014-12-29,88118.29866053056
2014-12-30,88191.15933963523
2014-12-31,88746.21660447618
2015-01-02,88294.31007486132
2015-01-05,83282.39683322588
2015-01-06,84920.53852856523
2015-01-07,85889.6525513451
2015-01-08,84647.36749836891
2015-01-09,85731.3892326852
2015-01-12,83162.46231673268
2015-01-13,77617.67160833906
2015-01-14,71265.30289787344
2015-01-15,75228.74021130832
2015-01-16,75564.20914685314
2015-01-20,76445.54888635619
2015-01-21,78141.78177037757
2015-01-22,79324.10461878164
2015-01-23,78998.462832006
2015-01-26,82856.68373988285
2015-01-27,81882.73122827256
2015-01-28,78081.87061953063
2015-01-29,77472.83493415113
2015-01-30,77252.53629115158
2015-02-02,78417.81828407498
2015-02-03,76964.810537068
2015-02-04,76999.5165424075
2015-02-05,76075.4835888348
2015-02-06,75681.96496581455
2015-02-09,75497.71350864097
2015-02-10,75422.52807736397
2015-02-11,75017.72982463514
2015-02-12,75503.55214497738
2015-02-13,77112.14137122997
2015-02-17,77428.87297890137
2015-02-18,76745.46435824868
2015-02-19,77021.68964035466
2015-02-20,77345.94262715652
2015-02-23,76907.9767224718
2015-02-24,76965.18655506203
2015-02-25,76947.18380009678
2015-02-26,76832.98570667261
2015-02-27,78653.75439907049
2015-03-02,80793.61200126748
2015-03-03,81292.21192061012
2015-03-04,80194.24576191782
2015-03-05,80507.3593455395
2015-03-06,78980.94304742482
2015-03-09,80879.9265148471
2015-03-10,80766.01945853177
2015-03-11,81087.29987109752
2015-03-12,81065.26615595179
2015-03-13,80007.64536617599
2015-03-16,80815.57115911967
2015-03-17,80109.94043347889
2015-03-18,77653.57422231232
2015-03-19,78016.14670342195
2015-03-20,78597.90191169105
2015-03-23,79263.33790184988
2015-03-24,76951.35150916192
2015-03-25,76761.06556746559
2015-03-26,77069.59310806502
2015-03-27,76908.41674489486
2015-03-30,76804.05463785156
2015-03-31,76294.60039447759
2015-04-01,77108.96086785696
2015-04-02,77629.192693815
2015-04-06,78323.04811188854
2015-04-07,77932.4534389078
2015-04-08,76952.53038254622
2015-04-09,76611.5811920068
2015-04-10,76218.21451024657
2015-04-13,74696.86690467827
2015-04-14,74011.3068051684
2015-04-15,74816.75960874655
2015-04-16,75179.13936481229
2015-04-17,74580.0303849418
2015-04-20,74645.36315750821
2015-04-21,75861.47199914558
2015-04-22,75355.08148557328
2015-04-23,75866.91654447683
2015-04-24,74980.1966589449
2015-04-27,75265.36225110448
2015-04-28,75130.46394530102
2015-04-29,74784.55584326436
2015-04-30,75171.52771851672
2015-05-01,74752.36492782105
2015-05-04,75724.56764996957
2015-05-05,75296.00320069435
2015-05-06,74449.03634167134
2015-05-07,75126.14662125058
2015-05-08,76172.36757554383
2015-05-11,75676.26755780338
2015-05-12,75770.29526423619
2015-05-13,75740.54116665694
2015-05-14,76143.66829591402
2015-05-15,76418.39525258171
2015-05-18,75909.48876717573
2015-05-19,75324.77619777128
2015-05-20,75584.75575653842
2015-05-21,75743.55806511422
2015-05-22,76201.3790525374
2015-05-26,75333.9988016431
2015-05-27,75517.75157296243
2015-05-28,75531.67068020346
2015-05-29,75423.9028698385
2015-06-01,73846.72097186516
2015-06-02,74173.23373733669
2015-06-03,73939.30694881167
2015-06-04,73494.54802550944
2015-06-05,73320.2141327399
2015-06-08,73660.61945843871
2015-06-09,73740.3883252576
2015-06-10,74110.79955948287
2015-06-11,74228.70904789187
2015-06-12,74119.72839158443
2015-06-15,74885.22022987176
2015-06-16,76341.27650274926
2015-06-17,76293.83831952375
2015-06-18,76780.98484108658
2015-06-19,76253.66022823486
2015-06-22,76113.66056989551
2015-06-23,75625.70016008633
2015-06-24,75069.5912366689
2015-06-25,75200.5799756639
2015-06-26,75255.58789938067
2015-06-29,76517.24466187328
2015-06-30,76960.91511231007
2015-07-01,76461.85978630107
2015-07-02,76070.89406998985
2015-07-06,77568.36306898402
2015-07-07,77096.35337056837
2015-07-08,77409.86305399906
2015-07-09,77245.40337893773
2015-07-10,78989.59761370748
