,BTC-USD,GLD,SPY,TLT
0,0.24684002432854024,0.25152615742932044,0.24898014563403034,0.25265367260810895
1,0.24127625836957264,0.2543265215247252,0.25105120987064616,0.253346010235056
2,0.24159960841949704,0.25338069616019626,0.2535440282835594,0.2514756671367474
3,0.23994301672335927,0.25395544378182644,0.2548456666293015,0.25125587286551276
4,0.2408307989718574,0.252975390774054,0.2583682374622668,0.24782557279182185
5,0.23997634489008557,0.2528248805321548,0.25783679578790064,0.249361978789859
6,0.2278316374074806,0.25542464415394234,0.26532817652172497,0.251415541916852
7,0.2273598506715557,0.25458098846429034,0.26686204846040823,0.25119711240374565
8,0.22482502202338503,0.2549646368518957,0.2675530016648357,0.2526573394598835
9,0.22673787950664076,0.2539129367580159,0.26939696518693196,0.2499522185484112
10,0.21619705219716556,0.25481858506473953,0.2738963716871435,0.25508799105095126
11,0.22116126434349662,0.25076768797879545,0.2741530227680596,0.25391802490964827
12,0.21830798330963538,0.247083751591184,0.27940216888958225,0.25520609620959833
13,0.21295729453465437,0.2479535758996531,0.2818173240286796,0.2572718055370129
14,0.21445665543647854,0.2476437820940694,0.28031202148922224,0.25758754098022985
15,0.2198335597590402,0.24180300786594452,0.2815886268551506,0.25677480551986465
16,0.2247622224626168,0.24057758476609167,0.28105053692678983,0.25360965584450185
17,0.21911893126858759,0.24593060687541232,0.2798125533451957,0.25513790851080453
18,0.23237374737543154,0.23846206719708077,0.2784236140496215,0.2507405713778663
19,0.23186072373447333,0.24080941505405404,0.2774985609683786,0.2498313002430941
20,0.2760649834809786,0.24068747486315317,0.24159534671688943,0.24165219493897885
21,0.2743923509211295,0.24120839801305582,0.24202235010836912,0.24237690095744557
22,0.2611540984150819,0.24921453678148517,0.24407230047759293,0.24555906432583993
23,0.2563577722124411,0.25037730956906945,0.24627243395498688,0.24699248426350248
24,0.24912542583835695,0.2535578410209457,0.24866583121168878,0.2486509019290085
25,0.25303455681751147,0.25089451644628946,0.2486371086555502,0.24743381808064877
26,0.24016537738994806,0.25637159889873584,0.251908826646151,0.25155419706516496
27,0.23559161614690438,0.25773279402919136,0.2534310740410742,0.25324451578282986
28,0.24820523520419877,0.25276662507534764,0.24985127983649147,0.2491768598839619
29,0.2468222549958961,0.2529917111228231,0.24930860064661825,0.25087743323466233
30,0.24311312414992314,0.25347085072179565,0.25089810204165436,0.2525179230866266
31,0.24840501836102613,0.24668598458844204,0.25038488156160477,0.2545241154889268
32,0.24819716543102058,0.2542335887013718,0.24660445445359586,0.2509647914140114
33,0.25021610263155136,0.2517457121078351,0.24885766434623266,0.24918052091438056
34,0.2459587472967974,0.25424585834581775,0.2497302852274078,0.2500651091299766
35,0.24305595495530052,0.253959098568904,0.2501420206553958,0.2528429258203993
36,0.24766485819398334,0.25064729935711655,0.25043726640014485,0.25125057604875484
37,0.23900757958741123,0.25504306980895136,0.25018651867422076,0.2557628319294163
38,0.23254207557810264,0.2603209884574628,0.25003954672679773,0.2570973892376365
39,0.23015772952251304,0.26153322523118716,0.24762656110115852,0.26068248414514095
40,0.2517908397057747,0.24826331078901387,0.2500918428901022,0.24985400661510926
41,0.25320916909106794,0.24763282604845333,0.24597812058524945,0.2531798842752293
42,0.25148029815724154,0.24457777722845395,0.2477241260602893,0.25621779855401516
43,0.2405258425142093,0.24858811230991404,0.24854491278283417,0.2623411323930424
44,0.23615632263547778,0.2482160731133617,0.25450123733126123,0.2611263669198992
45,0.23053945178276525,0.2508322282188827,0.2614603000150793,0.2571680199832727
46,0.23329463416614238,0.2479106720387404,0.2603728185740246,0.2584218752210925
47,0.2417400512235241,0.24142962356942035,0.25980427578607557,0.2570260494209798
48,0.24428545553726716,0.24242913923258586,0.26079183737556144,0.2524935678545854
49,0.2371102470360983,0.24432395128906229,0.2627856355319079,0.2557801661429313
50,0.23861888269197415,0.2462483307600026,0.2609836629298775,0.2541491236181455
51,0.22992517831859766,0.2466146500289575,0.26440733033618163,0.259052841316263
52,0.22823664309222033,0.2496246682505766,0.262682502023544,0.2594561866336588
53,0.234801015953101,0.24579893645136106,0.25975583920899786,0.25964420838653995
54,0.2309864792587561,0.24687957452423737,0.25961782120055926,0.26251612501644717
55,0.2050537467598531,0.2579990601841204,0.2624391263302602,0.27450806672576616
56,0.21069278584900242,0.257342940885759,0.2563883961400841,0.27557587712515424
57,0.21509663922998432,0.2540378859712818,0.2577529791051585,0.27311249569357504
58,0.2086578918838354,0.255099687396045,0.26449851587059625,0.271743904849523
59,0.21191602376743363,0.2557233419486336,0.2600675690789545,0.27229306520497804
60,0.23395730075853158,0.2574021422648201,0.25259291837648146,0.2560476386001669
61,0.20250180268239068,0.2676185323761063,0.26276669627298405,0.2671129686685191
62,0.16219916495703077,0.28069162594231056,0.2743754702548518,0.282733738845807
63,0.1823329279943847,0.27781674408738277,0.26253828003597235,0.2773120478822604
64,0.1804577955898851,0.2808766770120768,0.26544290200682724,0.27322262539121117
65,0.18127527766922633,0.2816692335459457,0.2631747862285123,0.273880702556316
66,0.192039555082851,0.27864268541125004,0.26159463198037447,0.26772312752552474
67,0.19540713776945803,0.27794100400024435,0.26268174546310147,0.26397011276719645
68,0.19505626817951827,0.2758411127268741,0.2613593161791927,0.2677433029144153
69,0.22015272194371532,0.26554033088066453,0.25474337839501204,0.2595635687806086
70,0.21369482610648047,0.27077399670634394,0.2534261732219803,0.26210500396519576
71,0.19340810877365658,0.27597108176825363,0.2569889507144057,0.2736318587436845
72,0.19419939472894102,0.2715297243266751,0.26086332815271007,0.2734075527916742
73,0.1879311186112186,0.27709560725557275,0.25717595242296776,0.2777973217102414
74,0.1956534463979392,0.27223040854688846,0.25793129246836266,0.27418485258681025
75,0.1891696735282691,0.2731109812199393,0.2654684416423378,0.2722509036094544
76,0.18876738310507774,0.2742220149071648,0.26437644316610215,0.27263415882165587
77,0.18196783900589128,0.2769571458830538,0.2692307234534924,0.27184429165756296
78,0.1878512360343547,0.2720359065942023,0.270811016374225,0.26930184099721843
79,0.18644253681521267,0.27386889626095157,0.2702084030811261,0.26948016384271006
80,0.24997399215176727,0.24880784868122402,0.2529344640289396,0.24828369513806914
81,0.25000348107669856,0.24661384435172337,0.2538673412233396,0.2495153333482385
82,0.2516457167235193,0.24592885623014096,0.2549977963761876,0.2474276306701522
83,0.26278161265003325,0.24364203656995412,0.2522920999888936,0.241284250791119
84,0.2713227535891996,0.23915378399293136,0.2522819292697047,0.23724153314816424
85,0.2647085266123558,0.24131186841315133,0.25386166944884325,0.24011793552564956
86,0.2686233225910812,0.24005116786569877,0.2532270754984516,0.23809843404476844
87,0.27122280162782797,0.23755899796236835,0.25354482772746767,0.23767337268233593
88,0.2663994533760141,0.23846681592720095,0.25414711709502663,0.2409866136017582
89,0.26533891046425034,0.23732343276393178,0.25402044341631574,0.24331721335550208
90,0.26384289000272987,0.23814975926055693,0.2537214494702997,0.24428590126641345
91,0.2637522447628657,0.23988500426026793,0.25445573202177196,0.2419070189550943
92,0.276925011560475,0.23534629970630774,0.2485968321978918,0.23913185653532526
93,0.2942083127080821,0.23001228629236228,0.24550816011574206,0.23027124088381334
94,0.2993479133510066,0.22865589254605612,0.24349919724156363,0.22849699686137345
95,0.2932708184766424,0.23046839164827262,0.24515805758635253,0.23110273228873215
96,0.29566433452182256,0.22954781324583648,0.24467971060950042,0.23010814162284035
97,0.29750046832944493,0.22744235267516794,0.2458064262851836,0.22925075271020331
98,0.3088185919107993,0.22293587807921272,0.2416950332858004,0.2265504967241874
99,0.31104426756606235,0.22179413011135118,0.23769504884884599,0.22946655347374045
100,0.2530040089859336,0.24758904241273383,0.2485074020845081,0.2508995465168245
101,0.25097819160766355,0.24723506440844542,0.2513553644506253,0.25043137953326594
102,0.24556823820357973,0.25003421946564064,0.25227322946208935,0.2521243128686904
103,0.24755311447834205,0.24738066271455236,0.25306834360886404,0.25199787919824157
104,0.24425258600702768,0.24712240374919164,0.2534275894372946,0.2551974208064861
105,0.22091056575888846,0.255406370889692,0.26000624459163724,0.2636768187597824
106,0.2245870960768913,0.2549092569516584,0.25849780636349157,0.26200584060795884
107,0.2236721768586716,0.25594428829665233,0.2588939926150088,0.2614895422296673
108,0.22675886652869556,0.25627552317028446,0.2570986276528721,0.25986698264814784
109,0.21163902622582498,0.26135857944291385,0.26008413669706654,0.2669182576341945
110,0.2132704918661551,0.26309676226726136,0.2575893557324552,0.2660433901341282
111,0.21551361524494236,0.2650938987875424,0.2572496883533398,0.26214279761417536
112,0.21387364428067746,0.2637177445946337,0.2574375829780442,0.2649710281466445
113,0.21447196273219138,0.2609029360367758,0.26076418326097567,0.2638609179700571
114,0.2126143266273834,0.26195644963698794,0.25972442554167297,0.26570479819395565
115,0.21320088493132197,0.26385222050737406,0.2563389330620401,0.26660796149926397
116,0.21760100660428666,0.2625338521813463,0.25668553313680154,0.2631796080775655
117,0.21851268631402634,0.26425387241002385,0.2569770432603185,0.2602563980156313
118,0.21691915509372856,0.26341418694330654,0.2567610388418303,0.2629056191211345
119,0.21142442714651613,0.26396828910656134,0.2596034794086493,0.2650038043382731
120,0.24994105820702334,0.2495781989558301,0.25243483907795805,0.24804590375918842
121,0.24283625942514245,0.253245810526555,0.25466749925450255,0.2492504307937999
122,0.2341765753830694,0.25518793807646134,0.25730536895031414,0.253330117590155
123,0.2295962881463028,0.2549074577111756,0.25909382583126295,0.2564024283112584
124,0.23258423017457414,0.25506644399246653,0.2581921328671894,0.2541571929657697
125,0.23683125809167427,0.25351000319089134,0.25743714630927356,0.25222159240816067
126,0.23197849499961304,0.2559974016698159,0.25569128307570005,0.25633282025487086
127,0.23380873270528085,0.25406522103125095,0.258041339631801,0.25408470663166705
128,0.24201368339274817,0.25278743284850824,0.2549748894033184,0.2502239943554251
129,0.24262036677334153,0.25116319506116686,0.2580687690736553,0.24814766909183616
130,0.24354125239361127,0.2515048982320525,0.2572007121745415,0.24775313719979447
131,0.2397695181863944,0.24965324719332666,0.25956945167922396,0.25100778294105475
132,0.2372692946155619,0.254170576004959,0.2580132710228512,0.25054685835662766
133,0.234640797519042,0.25740577957939503,0.2598829636162726,0.24807045928529003
134,0.23600802927420383,0.2571277057641072,0.260373788547057,0.24649047641463157
135,0.24564078749631335,0.2515922919325219,0.25677812545428497,0.24598879511687943
136,0.2427575559937811,0.25216277440154206,0.26103420103835956,0.24404546856631693
137,0.24796418261518044,0.2524466815492914,0.2597387999099245,0.2398503359256034
