Date,BTC-USD,GLD,SPY,TLT
2014-12-12,0.25141101826200457,0.24936785884884047,0.24589050405236484,0.25333061883679014
2014-12-15,0.2496964076204254,0.24629336069891444,0.24763785407119285,0.2563723776094673
2014-12-16,0.23879357108605884,0.25030448166948827,0.2484312151068987,0.2624707321375541
2014-12-17,0.23444952433889157,0.24992348175177054,0.2543783089922834,0.2612486849170543
2014-12-18,0.22886103329317026,0.2525441529354004,0.2613200621947197,0.25727475157670954
2014-12-19,0.23160516507352324,0.24961236579583915,0.26024328612628495,0.2585391830043527
2014-12-22,0.2400148632253193,0.24311259982086933,0.2597025539986681,0.2571699829551432
2014-12-23,0.2425455275564349,0.2441225306583663,0.2606934106250715,0.2526385311601272
2014-12-24,0.2354060113055073,0.24601447025617354,0.26266925790482176,0.25591026053349725
2014-12-26,0.23690322551436035,0.24795155978462785,0.2608674467583524,0.25427776794265927
2014-12-29,0.22825696377971583,0.2483040250640535,0.26427214801531973,0.25916686314091086
2014-12-30,0.2265729920652925,0.2513261352285942,0.26253929361498485,0.25956157909112826
2014-12-31,0.23310635894506745,0.24749220899487967,0.25963298570113835,0.25976844635891444
2015-01-02,0.22931100301131901,0.24857123971950282,0.25948558382008174,0.26263217344909645
2015-01-05,0.2035118012738526,0.2596972772948195,0.26223513046347185,0.27455579096785604
2015-01-06,0.20911718456708037,0.2590476761937609,0.2561998213595704,0.27563531787958817
2015-01-07,0.21350013833037576,0.2557351410537861,0.2575779182170481,0.2731868023987899
2015-01-08,0.20709884048546406,0.2567912148530404,0.26430567670674315,0.27180426795475227
2015-01-09,0.2103361737265343,0.2574233439684381,0.2598823410594438,0.2723581412455838
2015-01-12,0.25,0.25,0.25,0.25
2015-01-13,0.21699874665613006,0.26065674134284217,0.26080390155640576,0.261540610444622
2015-01-14,0.1744454904718934,0.27438794962418017,0.2733202734398537,0.27784628646407283
2015-01-15,0.19576190602001323,0.27111025218974666,0.2610785222861631,0.27204931950407724
2015-01-16,0.19377783485710934,0.27413758005180805,0.26400673089339455,0.26807785419768826
2015-01-20,0.194647636961531,0.27489979359763117,0.26174010181379387,0.268712467627044
2015-01-21,0.2060017029431871,0.2716765862371222,0.2599108315841699,0.2624108792355208
2015-01-22,0.2095450053894029,0.2709030890712978,0.26090488772143583,0.2586470178178633
2015-01-23,0.2091769824869403,0.2688669519916357,0.2596016206532031,0.26235444486822074
2015-01-26,0.23555168573066115,0.25823618335989174,0.25245297492584134,0.2537591559836056
2015-01-27,0.22878865664983133,0.26349469833494404,0.25130861586124414,0.2564080291539803
2015-01-28,0.20745343160921878,0.2690506006441758,0.2553147041732938,0.26818126357331135
2015-01-29,0.20827134305447337,0.2646814281974519,0.2591254730474415,0.2679217557006329
2015-01-30,0.20168158577651654,0.27028480733405513,0.25563089291376373,0.27240271397566423
2015-02-02,0.20981153278429643,0.2653401279366485,0.2561894964402996,0.26865884283875524
2015-02-03,0.2029607433530697,0.26633248307987023,0.2638085473022111,0.2668982262648487
2015-02-04,0.20254079321931895,0.2674313483204029,0.2627385133419209,0.26728934511835706
2015-02-05,0.1953581252429212,0.27025507706378443,0.26771758026869175,0.2666692174246025
2015-02-06,0.20155522932618447,0.2652959924984943,0.26912978965493417,0.2640189885203869
2015-02-09,0.20007336197384173,0.26712308580664135,0.26857064907798706,0.26423290314152975
2015-02-10,0.25,0.25,0.25,0.25
2015-02-11,0.250032697018653,0.24779865958884315,0.2509252707212515,0.25124337267125235
2015-02-12,0.25168284077617115,0.24711795679909357,0.2520503524837895,0.24914884994094574
2015-02-13,0.26282586629941557,0.24482519103398975,0.24938113653815713,0.24296780612843738
2015-02-17,0.2713815934301462,0.24032678626163323,0.24938316521898168,0.2389084550892386
2015-02-18,0.2647629642201205,0.2424927374461967,0.25094194097732314,0.2418023573563593
2015-02-19,0.2686818518870151,0.24122881840277624,0.25031770762508526,0.23977162208512307
2015-02-20,0.27128686118948336,0.23872879047780915,0.25063639516913,0.23934795316357715
2015-02-23,0.26645710683824797,0.2396363420028813,0.25122680979289125,0.24267974136597906
2015-02-24,0.2653931515869289,0.23848449117373108,0.2510985802859085,0.2450237769534312
2015-02-25,0.2638931386882396,0.2393115171013708,0.25079952181122583,0.24599582239916343
2015-02-26,0.2638068711750612,0.24105924310484877,0.25152953860922017,0.2436043471108696
2015-02-27,0.2769744957878239,0.2364916014789761,0.24573103241433328,0.24080287031886638
2015-03-02,0.29427535776672314,0.23114299793887574,0.24268990171664664,0.23189174257775413
2015-03-03,0.29941460896102684,0.22977876932309688,0.24070277781341887,0.23010384390245708
2015-03-04,0.29333415952793135,0.23159858967173855,0.24234093451175914,0.2327263162885706
2015-03-05,0.2957298155385055,0.23067476280689822,0.24186941165936302,0.23172600999523285
2015-03-06,0.2975749556797778,0.22856557098541602,0.24299020853048955,0.23086926480431622
2015-03-09,0.3088932506128471,0.22403491025055305,0.23892386062638057,0.22814797851021879
2015-03-10,0.3111003834125984,0.222873864008666,0.23495532764256014,0.23107042493617516
2015-03-11,0.25,0.25,0.25,0.25
2015-03-12,0.24798846752281298,0.2496327419130846,0.25285510787650306,0.24952368268759936
2015-03-13,0.24262089715271562,0.25243608869366657,0.25375537509034596,0.25118763906327185
2015-03-16,0.24459275486510917,0.24976807422482494,0.25456640539079123,0.25107276551927454
2015-03-17,0.24132509362712368,0.24950049712553884,0.2549208037833932,0.2542536054639441
2015-03-18,0.21818279128400198,0.25776961003010446,0.2614423014008272,0.26260529728506615
2015-03-19,0.2218253567084301,0.2572811561019361,0.2599389285339274,0.2609545586557062
2015-03-20,0.22091612954562093,0.25831931847686157,0.2603307730981046,0.26043377887941277
2015-03-23,0.22397338002800593,0.25866355262237956,0.25853536508862185,0.2588277022609924
2015-03-24,0.20899296196240266,0.26373553546050027,0.2614796194123958,0.265791883164701
2015-03-25,0.21060703805359376,0.2654933185763937,0.25897515177127867,0.26492449159873355
2015-03-26,0.21282113578134446,0.26750737485645587,0.25863242701830036,0.261039062343899
2015-03-27,0.21120227406303557,0.26611947377257394,0.25882209208517715,0.26385616007921303
2015-03-30,0.2117953530491573,0.26328180700221904,0.26216934801854286,0.2627534919300806
2015-03-31,0.2099568171245484,0.26433978564749905,0.26111890933276916,0.26458448789518313
2015-04-01,0.21053858479542226,0.26625601795009646,0.2577183501049678,0.26548704714951316
2015-04-02,0.21489465117308149,0.26493906516167803,0.25807989409927545,0.2620863895659647
2015-04-06,0.2157910764755415,0.2666700045632244,0.2583682995433439,0.2591706194178898
2015-04-07,0.2142174039950191,0.26582265538678573,0.258151139017545,0.26180880160064984
2015-04-08,0.20877438245035634,0.26636047793643564,0.26098805313203255,0.2638770864811751
2015-04-09,0.25,0.25,0.25,0.25
2015-04-10,0.24289535297945236,0.2536757183707487,0.2522130225689083,0.25121590608089067
2015-04-13,0.2342317026512514,0.25561911414324234,0.254823446165288,0.2553257370402184
2015-04-14,0.22964909730494043,0.2553367813108924,0.25659326656298564,0.2584208548211817
2015-04-15,0.23263959172935908,0.25549808376902083,0.2557023260378041,0.2561599984638162
2015-04-16,0.23688990360544718,0.25394144572206345,0.25495706639969556,0.254211584272794
2015-04-17,0.2320238068435093,0.2564196698387407,0.25321478231168154,0.25834174100606866
2015-04-20,0.23386450732124908,0.2544952987962445,0.25555311980875745,0.25608707407374914
2015-04-21,0.24207167235854163,0.25321561650249613,0.25251650666159825,0.25219620447736424
2015-04-22,0.24269034467124886,0.2516009059122104,0.25559302940748513,0.2501157200090558
2015-04-23,0.24361001970827054,0.25194167790409694,0.254731756483455,0.24971654590417766
2015-04-24,0.23983751463856515,0.250087117878648,0.25707807294911855,0.25299729453366837
2015-04-27,0.2373322092592426,0.25460760626403334,0.25553212060610686,0.2525280638706173
2015-04-28,0.23471068930773234,0.25785680347492007,0.25739224926760923,0.25004025794973844
2015-04-29,0.2360824195932032,0.25758270629537394,0.2578828392149949,0.24845203489642803
2015-04-30,0.24571240353097507,0.25203153728070454,0.25431556118673526,0.24794049800158516
2015-05-01,0.24284195000076778,0.2526171825002508,0.25854531919440504,0.24599554830457634
2015-05-04,0.2480550622470031,0.25290636825759527,0.2572671185143321,0.24177145098106936
2015-05-05,0.2464136892319946,0.2550466687063283,0.2557398416648008,0.24279980039687613
2015-05-06,0.24264088292066324,0.2580318775525545,0.2578009406378974,0.2415262988888847
2015-05-07,0.25,0.25,0.25,0.25
2015-05-08,0.2537551698978192,0.24824577981551474,0.250282088010266,0.24771696227640005
2015-05-11,0.25452973742359764,0.2497929410356449,0.25161038550055753,0.24406693604019997
2015-05-12,0.253199616060805,0.2516911733236661,0.250630551358566,0.24447865925696297
2015-05-13,0.2487932667365112,0.2567928700539001,0.25130008178240265,0.2431137814271861
2015-05-14,0.24807736895570442,0.2568352176378862,0.25258717565002164,0.24250023775638768
2015-05-15,0.24716269147413517,0.25592226284744624,0.2512127058531537,0.245702339825265
2015-05-18,0.24444145503524575,0.2579905207996693,0.25405009181579125,0.24351793234929384
2015-05-19,0.244938352136773,0.25620547687443274,0.25578191532192696,0.24307425566686738
2015-05-20,0.24641902644833058,0.2559017606713021,0.2548812737838628,0.24279793909650454
2015-05-21,0.24666572005176643,0.25386150698505827,0.2544407254848959,0.2450320474782795
2015-05-22,0.2507308267288905,0.25253120171493504,0.25269876496561516,0.24403920659055942
2015-05-26,0.24875551464048895,0.2502397725780822,0.2514013597657475,0.2496033530156815
2015-05-27,0.24816722572571456,0.24942851013757159,0.252998145871967,0.24940611826474704
2015-05-28,0.24841734029155968,0.24983314830096034,0.25283407810465336,0.2489154333028268
2015-05-29,0.2483834757422584,0.2503034760148459,0.25155494904182313,0.24975809920107267
2015-06-01,0.23727976526943437,0.2545936760533982,0.25661210867731593,0.2515144499998516
2015-06-02,0.2402553402839748,0.25554756879464713,0.25628573116963094,0.24791135975174722
2015-06-03,0.24156313436291713,0.2550110814933151,0.2582814455218073,0.24514433862196053
2015-06-04,0.24049734414049806,0.2538402317834594,0.256728533357898,0.24893389071814465
2015-06-05,0.25,0.25,0.25,0.25
2015-06-08,0.2531873988361116,0.2500299877526049,0.24776021443803978,0.24902239897324388
2015-06-09,0.2540198714191435,0.2507957330466084,0.24793327297372214,0.24725112256052595
2015-06-10,0.2530809924419266,0.25225591965940786,0.25022961452625747,0.24443347337240812
2015-06-11,0.2526281892349345,0.2496688269393749,0.2496037065532917,0.24809927727239903
2015-06-12,0.25335821355137117,0.2500226592691974,0.24810240948380927,0.24851671769562234
2015-06-15,0.25875024767911736,0.24916523683141342,0.24510970732119142,0.24697480816827802
2015-06-16,0.26903020367057146,0.24404226548314834,0.24225020647876597,0.24467732436751444
2015-06-17,0.26785983376031325,0.24569709325769798,0.24315252517195696,0.24329054781003204
2015-06-18,0.26645025691488133,0.24781514168606106,0.24464730628011983,0.241087295118938
2015-06-19,0.26253723144181673,0.24817751662526458,0.2443390346722368,0.24494621726068214
2015-06-22,0.26627288369558916,0.2460652353205952,0.24668952922887916,0.24097235175493664
2015-06-23,0.26489578589510715,0.24586820902025028,0.2483106267242557,0.24092537836038708
2015-06-24,0.2619498112943872,0.24632914552681837,0.24762156762994678,0.24409947554884778
2015-06-25,0.2642839200241766,0.2458689356206455,0.24673535294715943,0.24311179140801856
2015-06-26,0.265591140039734,0.2465426794234335,0.24710073911115576,0.2407654414256768
2015-06-29,0.2753529475829329,0.24364629626401424,0.23794666976795284,0.24305408638510012
2015-06-30,0.28068839216771885,0.24125143973917954,0.23757590166480758,0.24048426642829407
2015-07-01,0.2778435952928371,0.24210741131815855,0.24116068568214866,0.23888830770685576
2015-07-02,0.27530566535249573,0.24245131915336604,0.24175745898788412,0.24048555650625417
2015-07-06,0.25,0.25,0.25,0.25
2015-07-07,0.2477714774115682,0.24749101130479795,0.2519828225697156,0.2527546887139183
2015-07-08,0.2512748324518408,0.24751668395403248,0.2470102070019759,0.25419827659215094
2015-07-09,0.25119734488787315,0.2494796712821566,0.2488152345906309,0.2505077492393395
2015-07-10,0.2618417922599868,0.24641768196451566,0.24854651693090773,0.24319400884459
2015-07-13,0.2663793467240129,0.24351671942139017,0.24943782830194147,0.24066610555265577
2015-07-14,0.26292204419640364,0.24367420590600833,0.2512461414158578,0.24215760848173057
2015-07-15,0.2615034511065395,0.2424697923602283,0.2512405695527522,0.24478618698048038
2015-07-16,0.2554404353286063,0.2426478054214117,0.25435965642533054,0.24755210282465184
2015-07-17,0.2566327817592613,0.24011137580702074,0.25450101259273816,0.24875482984098024
2015-07-20,0.25824199591385194,0.23537993303808222,0.2566808420697908,0.24969722897827548
2015-07-21,0.2561657124098238,0.23542902425779372,0.25651994913556336,0.2518853141968196
2015-07-22,0.25716639468634794,0.23389187662340888,0.2557746993249166,0.2531670293653268
2015-07-23,0.25619158117890944,0.23294569214869143,0.2544454777715106,0.2564172489008888
2015-07-24,0.26429614813212127,0.23257167581946706,0.24896603056236355,0.25416614548604827
2015-07-27,0.26816644861209604,0.23063936263336068,0.24660672875751571,0.2545874599970278
2015-07-28,0.2683001857187615,0.23047675044773355,0.2490617147282352,0.25216134910527
2015-07-29,0.26474171463268803,0.23158065766633917,0.2516110998280518,0.2520665278729213
2015-07-30,0.2634787583128548,0.2299834138489102,0.25210166904657094,0.2544361587916643
2015-07-31,0.26062036242907494,0.23140781855227255,0.2516895525329979,0.2562822664856548
2015-08-03,0.25,0.25,0.25,0.25
2015-08-04,0.2531313773148754,0.2501169477086913,0.24912564734168408,0.24762602763474917
2015-08-05,0.251394361919665,0.25044054771648067,0.2511854112041618,0.24697967915969243
2015-08-06,0.24886270991125514,0.25198529732479413,0.24955475979336414,0.24959723297058656
2015-08-07,0.24869237755204088,0.25153074374101947,0.24800892281367787,0.2517679558932618
2015-08-10,0.2375537783611774,0.25699239961597825,0.2539831067692539,0.2514707152535905
2015-08-11,0.24082845277528325,0.2561947035424174,0.24962790580899227,0.253348937873307
2015-08-12,0.2374953261276352,0.2600526003942783,0.25020623785989643,0.25224583561819
2015-08-13,0.23670310695249158,0.25927995786004077,0.2512360142254571,0.2527809209620103
2015-08-14,0.2374417239962499,0.25850318715472415,0.25141752464751954,0.2526375642015062
2015-08-17,0.23132710133957401,0.26016075864078375,0.25377530873355225,0.25473683128608976
2015-08-18,0.19448554544991078,0.27357470533661754,0.2661355026740557,0.2658042465394158
2015-08-19,0.20466802234577602,0.27231964786604124,0.25934855366070375,0.26366377612747893
2015-08-20,0.2103365925320284,0.27439821715494606,0.25147262012704735,0.2637925701859782
2015-08-21,0.2094455796981139,0.2782450669241791,0.24567393591132036,0.26663541746638664
2015-08-24,0.19500271280110343,0.28619645490964984,0.24314026227372418,0.2756605700155227
2015-08-25,0.205216486896865,0.28287556519072193,0.24047337350429826,0.2714345744081149
2015-08-26,0.2083073878008591,0.27794434543303465,0.24859988347078094,0.2651483832953254
2015-08-27,0.20621205899962886,0.27660568809235475,0.25330654651600537,0.2638757063920112
2015-08-28,0.21025674235130845,0.2765240632206767,0.2509946810466902,0.26222451338132485
2015-08-31,0.25,0.25,0.25,0.25
2015-09-01,0.24964104035207577,0.252645245782058,0.24413851675350284,0.2535751971123634
2015-09-02,0.2503289460062214,0.2507173241761836,0.24815253120120184,0.2508011986163931
2015-09-03,0.248699312348927,0.24958760307045164,0.24900593670054386,0.2527071478800775
2015-09-04,0.2518156563184799,0.24850927785222102,0.24494477677764837,0.2547302890516508
2015-09-08,0.26164340467375363,0.24454119799177557,0.24694725458803127,0.2468681427464395
2015-09-09,0.25864065460457175,0.24410102953726212,0.24639043093343943,0.2508678849247267
2015-09-10,0.2588343658485265,0.24454154065998407,0.2475921301244373,0.24903196336705216
2015-09-11,0.2595738852175872,0.24307676566413386,0.24773771880704856,0.24961163031123051
2015-09-14,0.251864380691554,0.2458770266219825,0.24951918414609828,0.25273940854036525
2015-09-15,0.2522254441647717,0.24584927123532638,0.25335456991114247,0.24857071468875935
2015-09-16,0.2501015818204153,0.24831477182360104,0.25473425818306183,0.24684938817292176
2015-09-17,0.24945401062019296,0.2494161625290942,0.2527111405922077,0.24841868625850508
2015-09-18,0.2516394329635762,0.25003108799768725,0.24734155261266838,0.2509879264260681
2015-09-21,0.2478865554151552,0.2511961085284355,0.2513447295260349,0.24957260653037433
2015-09-22,0.25114318335239477,0.24891226128733332,0.24749902856421366,0.25244552679605814
2015-09-23,0.2507256571123905,0.24985098489819862,0.2470513178738348,0.25237204011557596
2015-09-24,0.25263190556412196,0.25236583067705354,0.24357769481833075,0.25142456894049364
2015-09-25,0.25409206449963695,0.2515985989772242,0.2442822848655652,0.2500270516575736
2015-09-28,0.2586054717620882,0.24861417002670497,0.23828476543275726,0.2544955927784496
2015-09-29,0.25,0.25,0.25,0.25
2015-09-30,0.24921642577999117,0.2472738882073841,0.2544986664061498,0.249011019606475
2015-10-01,0.2500360342060921,0.24623680888283409,0.2544013390836134,0.24932581782746055
2015-10-02,0.24725241045189914,0.24886597497629181,0.2555747345535233,0.24830688001828596
2015-10-05,0.24950021846417086,0.24741995461446536,0.2590950041565114,0.24398482276485262
2015-10-06,0.2531864295697261,0.24779200894676692,0.256040967554918,0.24298059392858917
2015-10-07,0.2505551416601771,0.2479974862270231,0.25872071801826146,0.24272665409453859
2015-10-08,0.2502870422157547,0.24714160026732593,0.2614828942602227,0.24108846325669697
2015-10-09,0.2503722961369168,0.2494445338871159,0.25998809042705606,0.24019507954891145
2015-10-12,0.2506631050038897,0.24931992839752304,0.2590771379142025,0.24093982868438502
2015-10-13,0.25383794235641977,0.24948683116776038,0.2563481304630252,0.24032709601279512
2015-10-14,0.2543944922826314,0.2518629447898742,0.25317050512935535,0.24057205779813964
2015-10-15,0.25574838841026015,0.24974420983592144,0.25603866649303963,0.2384687352607793
2015-10-16,0.26212686743466485,0.24602478931930732,0.25517799983948664,0.23667034340654156
2015-10-19,0.26295274783271283,0.24523725499037932,0.2555562187353507,0.23625377844155748
2015-10-20,0.2673725850716684,0.24538499306972153,0.25377960453709497,0.23346281732151541
2015-10-21,0.26541987996418714,0.24433306332761856,0.25337692636142567,0.23687013034676893
2015-10-22,0.26975186688929115,0.24130794420205845,0.25452310671263345,0.23441708219601737
2015-10-23,0.2714210749984785,0.24022945918768498,0.25658483991909586,0.23176462589474112
2015-10-26,0.2773595382651811,0.23787515048171692,0.25360437773451366,0.2311609335185888
2015-10-27,0.25,0.25,0.25,0.25
2015-10-28,0.2567782229510782,0.24580243742856508,0.25061037428641514,0.24680896533394162
2015-10-29,0.2641304797019872,0.24314608108037988,0.25016486268546473,0.2425585765321682
2015-10-30,0.2726595143596167,0.23946758343180274,0.24626054586886117,0.24161235633971942
2015-11-02,0.2912134168333391,0.23176710484112426,0.24272673937708122,0.2342927389484553
2015-11-03,0.31475354266903643,0.2221923960885475,0.23691180993772268,0.2261422513046934
2015-11-04,0.3198539366806155,0.2192675950424991,0.23531520023153651,0.22556326804534876
2015-11-05,0.30629335469385827,0.22343978129431794,0.24030266020136737,0.22996420381045624
2015-11-06,0.3016627253106444,0.22382287743655832,0.24417442287173102,0.2303399743810661
2015-11-09,0.30577504996684424,0.2240903926874102,0.24147942052669033,0.2286551368190551
2015-11-10,0.27881393241730085,0.23204847417787347,0.25116094401975697,0.23797664938506868
2015-11-11,0.2630809161547876,0.2370596651750073,0.2564370695842203,0.24342234908598476
2015-11-12,0.2795624598656327,0.23255674437653073,0.24798179156885242,0.23989900418898402
2015-11-13,0.27930909130256293,0.23266081523614646,0.24597926208334317,0.24205083137794733
2015-11-16,0.2746146586075122,0.23327672142328096,0.24999073103156597,0.24211788893764066
2015-11-17,0.27800174168132374,0.23001300611283906,0.24963300734030486,0.24235224486553225
2015-11-18,0.2764171801147237,0.22924807782211395,0.25249733599537993,0.2418374060677823
2015-11-19,0.27020784410733656,0.23249771243554035,0.2530789591774659,0.2442154842796571
2015-11-20,0.2679261951755979,0.23244590332463244,0.25510336479953644,0.24452453670023314
2015-11-23,0.2689304046045762,0.2306986262201711,0.2549563422510435,0.24541462692420904
2015-11-24,0.25,0.25,0.25,0.25
2015-11-25,0.25484953734991117,0.2474289556383197,0.24855521352401563,0.24916629348775363
2015-11-27,0.271785729035081,0.2398667445639834,0.24413486030637585,0.2442126660945599
2015-11-30,0.28159409479479436,0.2376961048471546,0.23934067049406366,0.24136912986398756
2015-12-01,0.27164416083800574,0.23971971353160632,0.24281287099697582,0.24582325463341237
2015-12-02,0.27150804203923756,0.23802312132184522,0.2424195352797804,0.24804930135913708
2015-12-03,0.2746501123868483,0.24207322515729252,0.24052526698075544,0.24275139547510413
2015-12-04,0.2725352758959112,0.24404543707011958,0.2418558931508623,0.24156339388310735
2015-12-07,0.28972757674241245,0.23591923362988143,0.23545759083366552,0.23889559879404115
2015-12-08,0.3000677478653802,0.23322378429296078,0.23081620956014606,0.23589225828151347
2015-12-09,0.30183078406765657,0.23301864296472186,0.22925833892983435,0.23589223403778767
2015-12-10,0.3005651927896578,0.2330038306966807,0.2300364936032764,0.2363944829103855
2015-12-11,0.31766838788796636,0.2283928792580199,0.21987383715096143,0.23406489570305258
2015-12-14,0.3154435246639501,0.22781476142789217,0.22329963479732762,0.23344207911083042
2015-12-15,0.3252268722323858,0.22384903797583208,0.22229434123314887,0.22862974855863352
2015-12-16,0.31849225682287163,0.22697776807985798,0.22595430808563652,0.22857566701163412
2015-12-17,0.32093717306231584,0.2230957385485365,0.22363090518016154,0.23233618320898636
2015-12-18,0.32427862973900495,0.22515556992674454,0.21831870236766,0.23224709796659063
2015-12-21,0.3106019709172351,0.23077295707776324,0.2231890082489971,0.23543606375600468
2015-12-22,0.3098689784517431,0.23010682349187153,0.22573998942856527,0.23428420862782023
2015-12-23,0.25,0.25,0.25,0.25
2015-12-24,0.25451036154001727,0.24935088234906772,0.2471577777437317,0.24898097836718325
2015-12-28,0.2405055332078756,0.25268985708071184,0.251807574355264,0.25499703535614854
2015-12-29,0.24548297811301867,0.2514485453316873,0.2534040777067945,0.2496643988484995
2015-12-30,0.24370391241827793,0.251436232226924,0.2535317673954544,0.2513280879593435
2015-12-31,0.2457215622167876,0.2513035547191636,0.25075141868114287,0.2522234643829059
2016-01-04,0.2463603983222484,0.25399863576876347,0.24642368179952692,0.25321728410946115
2016-01-05,0.24584812343653567,0.254850302241382,0.24697264289194512,0.2523289314301372
2016-01-06,0.243665684646695,0.25791976987827714,0.24328622488401697,0.255128320591011
2016-01-07,0.25596746319732866,0.25791093634436646,0.23408339160705438,0.2520382088512506
2016-01-08,0.25461237529411124,0.2581367294601339,0.23273528518448017,0.25451561006127477
2016-01-11,0.25382660342065916,0.25778669063296356,0.23474696275369314,0.2536397431926842
2016-01-12,0.24727938244047143,0.2572773106203949,0.2373700497148129,0.2580732572243208
2016-01-13,0.24639839098202765,0.2595973968414947,0.23232703341589694,0.2616771787605808
2016-01-14,0.2462298955467624,0.2564014508345149,0.2370837341725215,0.2602849194462012
2016-01-15,0.21368413416570967,0.2696714934047676,0.24147112119534808,0.2751732512341747
2016-01-19,0.22093448986361905,0.2671974797299632,0.23980462402768987,0.27206340637872795
2016-01-20,0.23704756535560176,0.2640258967600339,0.2308365686462871,0.2680899692380773
2016-01-21,0.2327363362320648,0.26590235991203015,0.23351009858195565,0.26785120527394957
2016-01-22,0.2194597895982672,0.26837650872460694,0.24159382545279573,0.2705698762243302
2016-01-25,0.25,0.25,0.25,0.25
2016-01-26,0.24862783363058816,0.2511741051426759,0.2517227153565224,0.24847534587021344
2016-01-27,0.25043325614133755,0.2521335334066167,0.24899256593337332,0.2484406445186723
2016-01-28,0.24351410555580802,0.2520850546278361,0.2529539591995131,0.2514468806168426
2016-01-29,0.24090528114334825,0.25088050974134535,0.2568220220881001,0.2513921870272061
2016-02-01,0.23736706879702155,0.254058890518189,0.2573483735448557,0.25122566713993366
2016-02-02,0.23803309577294446,0.2539203364370997,0.25243687978276197,0.2556096880071937
2016-02-03,0.23534095741290104,0.2568329061794612,0.25414561465393026,0.2536805217537073
2016-02-04,0.2434074068364067,0.2556014687157588,0.2503171068745239,0.2506740175733104
2016-02-05,0.24208294435036828,0.2602445645569928,0.2460976896140924,0.2515748014785462
2016-02-08,0.2344036400695061,0.2644740018086784,0.2434566269694212,0.2576657311523939
2016-02-09,0.23570740725484934,0.2635444283999161,0.24314851708019417,0.2575996472650398
