,portfolio_value
620,118861.62228648493
621,119531.48455732342
622,119427.3568845347
623,119335.49751823506
624,119536.70290898612
625,119413.56922358285
626,119626.94382985453
627,120402.62540589858
628,120558.67641641755
629,120358.50823528387
630,120704.09211469966
631,121189.57339460596
632,120614.99906243331
633,121040.61447191372
634,120946.03319758749
635,121227.66990046874
636,120866.51324201988
637,121228.3191198738
638,121281.29028350642
639,121336.77669436843
640,121305.08674084509
641,121595.29935613133
642,121204.71040539462
643,120925.02713174906
644,121275.10018139897
645,121623.80535883167
646,121491.44702264194
647,121656.77324536635
648,121925.11268483866
649,121696.18922831267
650,122014.79940284957
651,122227.45699283986
652,122857.50479717221
653,122980.9602325775
654,123907.01741743964
655,124877.46348006742
656,125071.21553587717
657,125961.33219350404
658,125624.516690296
659,125587.36153743905
660,125490.28014238903
661,125945.86980363815
662,126623.20522313866
663,127669.85445806106
664,127854.32262625395
665,128683.55150887367
666,128098.57521911067
667,127952.48725776105
668,127542.3888491922
669,127090.24561495018
670,127492.0022686316
671,127345.50541957015
672,126953.48716436936
673,127166.2263261731
674,127404.58275213138
675,127641.29900445057
676,127734.09986850983
677,127949.3980620912
678,128220.58688383475
679,127472.42899776835
680,126942.23117968767
681,127318.23074618894
682,126320.19799725042
683,126109.10840798209
684,125670.98096964529
685,125998.67244995844
686,125239.32149056568
687,124781.73278125588
688,124624.40948347964
689,124621.28583412194
690,125488.05112166466
691,125185.73590625056
692,125466.79887101603
693,125705.20105377253
694,126482.62275547246
695,126658.08144902659
696,127865.63256873998
697,127960.8324512881
698,127993.11073229069
699,127124.32800126333
700,127370.17488546259
701,127330.92516296968
702,127992.91131572226
703,128140.96092163812
704,128226.76866440152
705,128187.27454829552
706,128715.23756184905
707,128334.11924325755
708,129176.10255352386
709,129080.5486399594
710,129585.88022692708
711,129562.68926372679
712,130249.6620359988
713,131280.4923252352
714,130592.41909613495
715,131391.87718739416
716,131037.35491703697
717,130613.9458704858
718,130620.90097348532
719,130957.30471038047
720,131275.28770888262
721,131060.0471630673
722,131506.97030027604
723,132125.2653623683
724,132409.55952287046
725,132584.55450575845
726,133593.74354719027
727,133607.38194506348
728,133822.38139333803
729,133726.826359802
730,134567.5657081042
731,133994.12905538484
732,133348.81675183563
733,133385.43246476885
734,132689.58996792472
735,132239.30396540367
736,132537.10973429808
737,132399.87017122615
738,132300.90998961404
739,132001.8310983726
740,131278.56662933197
741,131566.70337231486
742,132389.83345519446
743,131893.5204252982
744,131394.49037111385
745,131374.13145934851
746,131441.3012361136
747,131575.003316682
748,131648.3463238821
749,131724.69570944202
750,131767.33597761288
751,131804.36088994207
752,132521.0795826407
753,132825.0133435447
754,133143.16466808403
755,133844.51735931096
756,134670.63517143947
757,134529.8406387519
758,134249.58771961334
759,133871.28776346004
760,134285.17767529402
761,134080.6565936053
762,133943.37051278423
763,133374.12903914676
764,133057.40433438204
765,132797.0856211489
766,133585.49097226566
767,134059.66141121
768,134239.2310372497
769,134809.38045911794
770,135233.18542092317
771,135447.4764802618
772,135859.4293932345
773,135950.17399256228
774,136268.1832712705
775,135883.0620368512
776,134589.50773850438
777,134740.1145951421
778,135012.56491565713
779,135564.20134857096
780,135993.63482506142
781,136361.75580984994
782,136251.9801149388
783,136777.35696554932
784,137219.5598583325
785,137186.78341953107
786,137897.79350438374
787,138700.90198065157
788,138023.44928082326
789,138372.89311348784
790,139159.2869140034
791,139282.1809840465
792,139101.66951734625
793,140140.89412246094
794,141057.65600177323
795,140817.1971088942
796,140972.13003024872
797,141316.57860962968
798,141402.19205041416
799,141282.32843063245
800,142507.87142108483
801,143002.3700943411
802,141990.50592125067
803,141382.63415465513
804,141600.89423279418
805,141381.38815885267
806,142121.41805237316
807,142726.97929233918
808,142748.058339929
809,142829.6664988015
810,143399.3925151715
811,143920.6594750494
812,144465.0898352137
813,145103.1900808124
814,144687.85001261145
815,144023.4899864807
816,144049.81615424916
817,144460.72846525148
818,145534.8748255089
819,144973.022332699
820,145156.53717628782
821,144672.06850800524
822,144976.04497232498
823,145379.81221084972
824,145869.2020889918
825,146309.22371357336
826,146316.65395627776
827,146886.81898645303
828,145999.14310406073
829,144594.24339776294
830,145168.6762705538
831,144378.9039169161
832,142018.3802445693
833,139341.95552964113
834,139965.32188880758
835,139059.0378902383
836,137053.2130186561
837,137700.00601667704
838,138935.1325040329
839,139392.00909496096
840,140716.7546055548
841,141598.07714669273
842,141741.85191572213
843,141061.48402869815
844,139717.51553021016
845,139878.29964794504
846,140913.36503708223
847,141476.92344169153
848,140576.3080772358
849,140363.76938604054
850,140329.98360814204
851,140404.6289981941
852,140759.7101673721
853,141100.26832475804
854,140352.21077543244
855,140446.9150779071
856,140717.83746518183
857,140914.6005657112
858,141044.4370435205
859,140890.8313783455
860,140539.6595833264
861,140268.89864703006
862,139971.1651659352
863,139725.02534448227
864,140682.77564364526
865,140078.8939611793
866,140208.7540810321
867,140705.75861067933
868,140171.26224274244
869,139499.85803183474
870,139686.91537228774
871,139751.8907564083
872,139490.81007880167
873,139421.61974810064
874,138962.38109499903
875,139007.81712304725
876,139494.72420546052
877,140026.56968571732
878,140559.0564927787
879,140226.68524630292
880,140626.74668107074
881,141036.80627827454
882,141407.99599252304
883,141198.397259608
884,140579.45822649056
885,139942.2562119111
886,139604.12548551976
887,139772.4763925058
888,138482.9153966643
889,139262.79728858513
890,139711.40381187125
891,139416.5991330101
892,138815.77875771627
893,138636.27982107058
894,139439.1981032846
895,139934.27303393616
896,139705.58953113764
897,139561.3587510677
898,139441.03527623162
899,140273.31373616375
900,139974.76752503568
901,139687.54256129646
902,137898.97201809302
903,137626.57543427998
904,137148.3231679965
905,137676.42037324546
906,138066.87958608315
907,137591.41079588345
908,137749.64780702442
909,138564.45649192034
910,138611.00761952478
911,139479.2830643915
912,139490.0543279624
913,139178.51250532403
914,138947.19195524734
915,138606.5484604016
916,139034.97997930183
917,138860.83158367153
918,139387.29426041874
919,139324.2066778759
920,138793.66760847604
921,138308.26743708592
922,138090.28410102963
923,138987.19649211044
924,137895.54700756804
925,137977.4840079683
926,138053.1853690508
927,137447.7138234863
928,137375.8439512851
929,136833.68018424208
930,136508.8071173635
931,136215.25790435422
932,136210.93760466628
933,135971.24993502809
934,136342.25220120154
935,136266.2333441817
936,136834.53407885777
937,137503.09829633817
938,137878.46058047074
939,138018.02052251078
940,137589.5740247004
941,136954.99277929447
942,137342.94599418534
943,137266.76399278225
944,137520.16259344603
945,137616.46290647626
946,137595.69927571053
947,137588.31281357034
948,137235.9401604965
949,136911.61930824348
950,137946.8173623531
951,138245.7137191007
952,137453.27501175177
953,137483.77956431254
954,137075.51645944713
955,137225.9678279275
956,136309.7973737639
957,136261.29739012363
958,136668.15663910873
959,136092.28674029844
960,135924.6335756957
961,135645.09262100566
962,136078.54417943602
963,135688.49048013813
964,134834.73609149802
965,134977.00677228186
966,134205.9417817682
967,134539.53800870755
968,135379.2624800707
969,135713.93356226804
970,135977.06476687334
971,136107.76261833307
972,135816.15827980806
973,137115.38015322466
974,137554.3424058712
975,137151.9469379642
976,137610.60970120894
977,137223.00647518973
978,137132.79795887423
979,136875.04361264672
980,136271.4328639916
981,136132.32615921533
982,135481.2636239205
983,135594.28244750077
984,135396.68279480832
985,135849.82846320083
986,136199.21519035735
987,135736.10834521995
988,135480.88287085065
989,135253.8592501554
990,135187.29700527943
991,136004.4040899232
992,135866.89233542274
993,135466.31960032103
994,135306.7461572403
995,135339.73030258314
996,135328.20916917868
997,135409.6424088235
998,135119.66021155688
999,135763.6641316884
1000,134779.854484623
1001,134159.17453708008
1002,133663.37980968336
1003,133163.37640958
1004,133498.60497811742
1005,131758.37917376854
1006,131689.97816757113
1007,132068.32735309607
1008,132319.20565920306
1009,133413.55292873652
1010,133127.06610046196
1011,132354.56285291983
1012,132255.96172197998
1013,131907.72699626497
1014,131982.91887091167
1015,130879.64355860729
1016,131455.09110304885
1017,130952.8608495063
1018,130311.97139988854
1019,130648.00008953767
1020,130732.86194977572
1021,131672.4000385057
1022,130892.94621925235
1023,131203.55270605086
1024,131313.5377554593
1025,132128.27706221724
1026,131852.083745226
1027,131346.13756756813
1028,130784.9296604272
1029,130692.66611036977
1030,129762.56335005022
1031,129942.61715521719
1032,130488.28358730921
1033,128892.49162414466
1034,127642.5672995272
1035,128030.77941608026
1036,127430.6430957429
1037,126741.62485023012
1038,126720.05838444506
1039,127956.07917871959
1040,128249.38955514545
1041,128031.74599402049
1042,128845.85092641822
1043,129254.68772382117
1044,128602.47809107223
1045,128339.86798585218
1046,128570.4067175684
1047,128377.62839825709
1048,128468.74651743205
1049,127934.37915006638
1050,127361.78589665495
1051,128014.28703156885
1052,128658.54510339016
1053,128794.584805348
1054,129575.38318147292
1055,128493.12016510082
1056,128992.9478191683
1057,128932.7240301882
1058,129128.8475484347
1059,130166.44649567021
1060,130329.80516886986
1061,130993.09813419665
1062,131401.81989762542
1063,131021.91983234821
1064,131462.581842083
1065,131381.44415411123
1066,131715.81614754462
1067,130516.95162196308
1068,130835.68168535584
1069,130656.49885363005
1070,130478.12317398636
1071,130781.36598884081
1072,130924.94733990634
1073,130434.60090243103
1074,130596.51595622809
1075,130515.63718845004
1076,130829.51228290607
1077,131459.79046816472
1078,131201.23619392817
1079,131691.00281796334
1080,132330.47347127763
1081,132943.28721233545
1082,132568.62386936983
1083,132193.22011043894
1084,132670.6207869341
1085,132227.57808835825
1086,132489.41212895815
1087,133375.9253786211
1088,132884.5804310399
1089,133123.42453612664
1090,132741.963553399
1091,133267.09122113694
1092,133892.004528265
1093,135381.6705409709
1094,135262.04520632784
1095,134017.32959350635
1096,134741.35733104395
1097,134345.61706412723
1098,134638.9281225659
1099,133628.67564130918
1100,133117.49995507827
1101,131900.73563091087
1102,131889.07305236597
1103,132289.09989161426
1104,132308.57838749647
1105,132425.68826304216
1106,133128.77732989023
1107,133053.73767649772
1108,133816.73335500955
1109,134219.2877295497
1110,133262.2370439507
1111,134019.95531083184
1112,134239.9961156844
1113,134345.4836925106
1114,135180.8969961785
1115,135233.33462859478
1116,135704.28452750112
1117,136046.91154044325
1118,135962.0484657646
1119,136257.51425975253
1120,135765.43574875695
1121,136019.32025249256
1122,135712.1096539211
1123,137840.1581765133
1124,137669.64448101024
1125,137862.0423931599
1126,138349.22299839437
1127,139078.80815091214
1128,139046.71317162845
1129,139736.94275140276
1130,138143.70347917592
1131,138058.65134020714
1132,138010.39159085718
1133,137803.9062082991
1134,137703.2582078935
1135,138172.54842621193
1136,138251.81207164354
1137,139032.72951141323
1138,139162.75724485776
1139,138391.2855034649
1140,139181.79466463247
1141,138709.8867623766
1142,139247.6929082048
1143,138893.54913463627
1144,138589.63166377542
1145,139801.72949662045
1146,139759.6496590751
1147,139617.5729170759
1148,139501.1286259609
1149,139952.25103431166
1150,140510.7016777427
1151,142240.28343325958
1152,142696.78829365104
1153,143521.05626176205
1154,142950.80927202397
1155,141589.42508124842
1156,142154.9333546515
1157,142349.16979718403
1158,141979.87022294189
1159,142580.94240690232
1160,142924.93670469915
1161,143315.58100286013
1162,143178.16884027244
1163,143740.04549782278
1164,144729.8200418296
1165,145368.73605424
1166,145144.6919335552
1167,145407.47679757833
1168,145977.98796966096
1169,147263.9233197795
1170,146410.6908810949
1171,146309.99346812928
1172,146724.02354648567
1173,147437.47151722023
1174,147888.5178834648
1175,148472.83534179727
1176,149183.36567389983
1177,149814.2803561791
1178,151813.06956274368
1179,152040.85401386165
1180,153854.2390654167
1181,154164.62509733334
1182,154030.5054248472
1183,153288.3860653384
1184,154309.91352100635
1185,152380.49703878036
1186,154078.99571180745
1187,155549.4658382635
1188,153585.86007735843
1189,153837.2994431368
1190,154210.23354210172
1191,154637.02131772053
1192,153091.84612896567
1193,153919.87360523682
1194,153679.46351133916
1195,152062.97688662668
1196,153286.98211966336
1197,154693.461923873
1198,153486.73346538856
1199,153577.31386711873
1200,153035.2095915833
1201,153656.7335462198
1202,152903.58209141777
1203,153398.45765383457
1204,153414.44990968154
1205,153634.27677329266
1206,153289.40941896758
1207,155231.6608538177
1208,155345.61829609904
1209,156284.61803412117
1210,157561.98907886024
1211,158524.18040501495
1212,159760.37551149732
1213,159118.62504066183
1214,160026.57015784128
1215,159949.68510776391
1216,159843.10808376627
1217,161121.08885282086
1218,160974.86225759055
1219,160320.5655942009
1220,160901.52337784527
1221,160291.17800542255
1222,159770.66540230697
1223,160554.4452311739
1224,160820.7691460234
1225,161843.7604191114
1226,161806.19413983988
1227,161665.63114869804
1228,161594.62713529752
1229,162734.73438606298
1230,163651.20886557642
1231,161988.2284621697
1232,161859.11684879963
1233,160663.30362613397
1234,159091.1270351583
1235,159672.13360931186
1236,159736.71916962968
1237,158086.44184791375
1238,158949.94171962686
1239,159439.71298179228
1240,159367.96658385324
1241,159766.30342227427
1242,160713.60415237176
1243,160591.47389840125
1244,160117.75474933741
1245,158576.45368867536
1246,158482.9424922117
1247,158190.36909153842
1248,157805.2717302312
1249,157671.80904311166
1250,157531.26979546543
1251,158519.37226863316
1252,159521.88772477547
1253,158467.86349889846
1254,158256.4203176335
1255,158751.741427498
1256,157843.51568966274
1257,157210.4162313546
1258,157766.1542797266
1259,157142.10356982445
1260,157274.762886942
1261,157441.42491908057
1262,156970.22581482038
1263,157110.94719560505
1264,157109.46928977556
1265,156447.64620573114
1266,156762.1460352946
1267,158623.118620466
1268,158938.05327158672
1269,159085.79941313935
1270,159814.38659320938
1271,160827.1317289509
1272,161251.56594083094
1273,160904.05065109994
1274,159353.16931280307
1275,159892.84371477904
1276,158243.48063576905
1277,157069.6753203105
1278,156811.73191174044
1279,157347.57227114608
1280,157848.15299057978
1281,158434.67961983045
1282,158384.07006342534
1283,158417.03293908318
1284,158658.91282143613
1285,158705.38847011415
1286,157573.78292530947
1287,157217.53814849997
1288,157348.75919140188
1289,158056.06826590403
1290,158298.0170781679
1291,158576.95948893522
1292,156915.271149902
1293,157917.2101570452
1294,157652.02648239725
1295,157804.19799694393
1296,157693.65978435506
1297,157415.32905656347
1298,157339.90416680407
1299,158100.5220919243
1300,157700.57988666772
1301,158459.02491347157
1302,158000.01744284714
1303,157539.7109724037
1304,158037.01232246426
1305,158365.21505140417
1306,158740.65243008485
1307,159110.09504232247
1308,159665.70667478815
1309,160360.57314652964
1310,160441.1370721206
1311,160088.79309176977
1312,159793.20441467385
1313,160877.00534978168
1314,162227.96219844295
1315,163329.42480163893
1316,163696.88209999484
1317,163209.4049165119
1318,163162.17097244645
1319,164056.3663599242
1320,163897.4416237096
1321,164579.0106509267
1322,165247.52409630324
1323,165539.24651613695
1324,165735.46836561547
1325,165849.694642773
1326,165939.29206188917
1327,166110.29533043888
1328,166121.35319339338
1329,166386.56051495898
1330,166777.6115656463
1331,167321.78311697612
1332,167744.56559371468
1333,166963.57805469848
1334,167041.96357995068
1335,166768.7710168721
1336,167629.9106448876
1337,168420.86656050576
1338,168715.47689363876
1339,169531.8857255375
1340,169630.98773361594
1341,169805.6721040453
1342,170147.37288609162
1343,170782.58935697263
1344,171560.46514678767
1345,171646.82860564123
1346,171988.60795044265
1347,172874.28305610007
1348,172247.33669310826
1349,169344.00303588648
1350,168653.65081522017
1351,166789.69166284768
1352,164995.02162064821
1353,167239.55071166015
1354,168371.13372614974
1355,169958.27787878836
1356,171097.40094614457
1357,172678.49546816404
1358,168853.83770001962
1359,167017.28039977563
1360,162729.14936391608
1361,148579.4994765447
1362,148996.47952183706
1363,146335.41812436754
