Date,0
2014-10-15,0.0
2014-10-15,-0.004216636747903977
2014-10-16,-0.01327932675545875
2014-10-17,-0.011508639902642026
2014-10-20,-0.007054758623117232
2014-10-21,-0.001379214470929728
2014-10-22,-0.00646209886121098
2014-10-23,-0.023355086659686056
2014-10-24,-0.021525077708965546
2014-10-27,-0.025394353525921325
2014-10-28,-0.02102603888376412
2014-10-29,-0.038565435340604165
2014-10-30,-0.0333272712364039
2014-10-31,-0.04070293455594787
2014-11-03,-0.0484054066232343
2014-11-04,-0.04662048865426332
2014-11-05,-0.04496683979767782
2014-11-06,-0.03931569616732042
2014-11-07,-0.034163141582904934
2014-11-10,-0.026294424281252577
2014-11-11,-0.022091600541744846
2014-11-12,0.0
2014-11-13,0.0
2014-11-14,0.0
2014-11-17,-0.0033398727316811126
2014-11-18,-0.0007521435672451991
2014-11-19,-0.005335898980989622
2014-11-20,-0.004632661151562152
2014-11-21,-0.0007112426486712892
2014-11-24,0.0
2014-11-25,0.0
2014-11-26,0.0
2014-11-28,-0.00128288074539746
2014-12-01,0.0
2014-12-02,-0.004037925060404167
2014-12-03,-0.0002543260702264249
2014-12-04,0.0
2014-12-05,-0.003133011488790084
2014-12-08,-0.0006247046327584406
2014-12-09,0.0
2014-12-10,-0.0035727361307903386
2014-12-11,-0.00012692027390308604
2014-12-12,-0.0007412583725298367
2014-12-15,-0.009844876451150559
2014-12-16,-0.010207687574822972
2014-12-17,-0.009349065534236776
2014-12-18,-0.008022235594537302
2014-12-19,-0.0005803012273725799
2014-12-22,0.0
2014-12-23,-0.006843156696280135
2014-12-24,-0.006755089415620103
2014-12-26,-0.00013622673281044886
2014-12-29,-0.0011050392278479163
2014-12-30,-0.0001242169335182883
2014-12-31,-0.0038509077717363465
2015-01-02,0.0
2015-01-05,-0.0053842029710310345
2015-01-06,0.0
2015-01-07,0.0
2015-01-08,-0.0018813167870864987
2015-01-09,0.0
2015-01-12,-0.002825000620555016
2015-01-13,-0.016867247016439532
2015-01-14,-0.030819336414256146
2015-01-15,-0.015222423627241995
2015-01-16,-0.013111151681629159
2015-01-20,-0.00362593535613009
2015-01-21,-0.002342935230179738
2015-01-22,0.0
2015-01-23,0.0
2015-01-26,0.0
2015-01-27,-0.0038805206855135163
2015-01-28,-0.011882851356339425
2015-01-29,-0.01634966699266626
2015-01-30,-0.010964220623235764
2015-02-02,-0.00740208194587465
2015-02-03,-0.015863717508789288
2015-02-04,-0.01565984393659509
2015-02-05,-0.018340131289117392
2015-02-06,-0.030403537612812344
2015-02-09,-0.03205292311121794
2015-02-10,-0.03274428149377312
2015-02-11,-0.03494554970262722
2015-02-12,-0.03153005371270412
2015-02-13,-0.029164394754922
2015-02-17,-0.035719570944560006
2015-02-18,-0.03478835392299997
2015-02-19,-0.03709704684289368
2015-02-20,-0.03460227458416337
2015-02-23,-0.031833861723748455
2015-02-24,-0.02701081517402936
2015-02-25,-0.025307812715785905
2015-02-26,-0.029707325366493474
2015-02-27,-0.02432541459687156
2015-03-02,-0.024496449109334247
2015-03-03,-0.026245997899159986
2015-03-04,-0.03033061635238305
2015-03-05,-0.029886216170140256
2015-03-06,-0.04927922036036245
2015-03-09,-0.041127378374913426
2015-03-10,-0.043491644913663655
2015-03-11,-0.04253779536532957
2015-03-12,-0.03887094640113051
2015-03-13,-0.042998612195505354
2015-03-16,-0.03504125273231945
2015-03-17,-0.03610400430741874
2015-03-18,-0.026181660836640305
2015-03-19,-0.028720751563181674
2015-03-20,-0.02073736888226099
2015-03-23,-0.01912111107990265
2015-03-24,-0.021233995010480934
2015-03-25,-0.028386005029865557
2015-03-26,-0.03154267159777647
2015-03-27,-0.02849690911578114
2015-03-30,-0.029079094826768546
2015-03-31,-0.0322823817115904
2015-04-01,-0.02426384705886112
2015-04-02,-0.02606741765628792
2015-04-06,-0.02141648315764314
2015-04-07,-0.021765753680117142
2015-04-08,-0.02353121861224973
2015-04-09,-0.02818009392360012
2015-04-10,-0.024094443614814148
2015-04-13,-0.029703435119706145
2015-04-14,-0.029843355685230097
2015-04-15,-0.02511673523917614
2015-04-16,-0.026708025637105073
2015-04-17,-0.02744447689410046
2015-04-20,-0.028526829980692333
2015-04-21,-0.026590468798160453
2015-04-22,-0.03318012011308772
2015-04-23,-0.02859421207318517
2015-04-24,-0.031064157354905017
2015-04-27,-0.027382154950385814
2015-04-28,-0.028276985797059055
2015-04-29,-0.03520899937542649
2015-04-30,-0.04155922017867528
2015-05-01,-0.0430926934666226
2015-05-04,-0.04075303190125849
2015-05-05,-0.04510563374004527
2015-05-06,-0.05254678904335096
2015-05-07,-0.048643235983706325
2015-05-08,-0.04001615423521596
2015-05-11,-0.04952769115972231
2015-05-12,-0.047935257593093715
2015-05-13,-0.04643942127922046
2015-05-14,-0.04043967101924175
2015-05-15,-0.034127642268433275
2015-05-18,-0.0387161153888773
2015-05-19,-0.045381032463898616
2015-05-20,-0.04410489761544539
2015-05-21,-0.04020958799467564
2015-05-22,-0.039604887317829233
2015-05-26,-0.04442182103362263
2015-05-27,-0.04051488961122248
2015-05-28,-0.04117853206749041
2015-05-29,-0.04274313920731845
2015-06-01,-0.0496354844201537
2015-06-02,-0.051470558219422986
2015-06-03,-0.05649464532177758
2015-06-04,-0.05881126338102417
2015-06-05,-0.0637302208780686
2015-06-08,-0.0639655124958172
2015-06-09,-0.06499703410560989
2015-06-10,-0.06062247918420888
2015-06-11,-0.05577044609758416
2015-06-12,-0.05842922160399844
2015-06-15,-0.055736291112887595
2015-06-16,-0.04779943967562631
